Geneid	Chr	Start	End	Strand	log2FoldChange	padj	countsa	countsb
peak_3879	chr14	55107905	55108609	.	-0.026589445474599	0.884862306158405	1692	1164
peak_14474	chr9	91089934	91090762	.	0.0236224595564904	0.884900067443497	726	586
peak_6236	chr17	74494572	74495131	.	0.0259680217592809	0.885275708483336	806	656
peak_1257	chr1	225931400	225931774	.	-0.0354569668406974	0.885528394119748	302	240
peak_2840	chr11	85719024	85719415	.	-0.0274516955904265	0.885528394119748	546	470
peak_11270	chr4	1082107	1082667	.	-0.0313010169604442	0.885528394119748	528	340
peak_11963	chr5	139685968	139686969	.	-0.0203787969519147	0.886292265426419	1104	876
peak_12866	chr7	31077673	31078783	.	-0.0237169044398967	0.886461765065907	860	648
peak_14118	chr8	142286525	142287061	.	-0.0287936479114948	0.886461765065907	636	516
peak_12226	chr6	11770833	11771861	.	0.0256073005195667	0.886694142301276	940	712
peak_13943	chr8	139976476	139976917	.	-0.0267648245659868	0.88703936939599	534	372
peak_937	chr1	153635378	153635880	.	-0.0336273616165252	0.8871103735448	450	334
peak_7150	chr19	41758745	41759341	.	0.0263421578561295	0.887373248927157	714	570
peak_7909	chr2	70641018	70641688	.	-0.0254771199720509	0.887373248927157	590	476
peak_8710	chr2	239723134	239723806	.	-0.0221141673266257	0.887373248927157	896	678
peak_10539	chr3	41960829	41961514	.	0.0327231245290383	0.887373248927157	538	582
peak_175	chr1	20411179	20411505	.	0.036333137524372	0.88738746187265	448	314
peak_321	chr1	29351394	29351852	.	0.0262971930950577	0.888086240520513	460	314
peak_29	chr1	4632009	4632535	.	0.033003607440386	0.8884094170264	312	252
peak_4435	chr15	70483036	70483679	.	0.0268592339726005	0.888684483618794	588	540
peak_10522	chr3	39149959	39154028	.	0.0196614808467465	0.888684483618794	4540	3042
peak_4357	chr15	66578370	66578963	.	-0.0258627930919634	0.889237172798323	514	400
peak_1807	chr10	73888657	73889387	.	0.0220207342471648	0.889281156107761	1398	1038
peak_6121	chr17	66970408	66971209	.	0.018888121809174	0.889941505967281	1280	1030
peak_10462	chr3	14900914	14902025	.	-0.0214565353019929	0.89088269471954	970	832
peak_5832	chr17	45711139	45711654	.	-0.0238260934653417	0.891401653342982	868	614
peak_4261	chr15	40920665	40921306	.	0.0279333324737427	0.891894781018939	484	462
peak_2075	chr10	103757724	103758644	.	0.0216825220719129	0.891991673534294	1314	870
peak_10026	chr22	36796727	36797069	.	0.0290257248507754	0.891991673534294	308	242
peak_5198	chr16	66273464	66274216	.	0.0225412327466579	0.892161850116155	670	516
peak_7080	chr19	36488736	36489742	.	0.0216725775522362	0.892161850116155	1004	752
peak_54	chr1	6422854	6423241	.	-0.0277062132614774	0.892614172611911	348	280
peak_12689	chr6	169857915	169858830	.	0.0198438857379491	0.892725896453102	1124	760
peak_5797	chr17	44338230	44338998	.	0.0189903164723535	0.893504738684164	1134	840
peak_13169	chr7	99274116	99274652	.	0.0252853272108033	0.893504738684164	688	488
peak_14605	chr9	126480599	126481274	.	0.0258580870646573	0.893857203859573	688	542
peak_6858	chr19	8441886	8442373	.	0.0276796169892103	0.893983141033841	326	268
peak_8261	chr2	121129698	121131038	.	-0.0162648373141346	0.893983141033841	1822	1424
peak_11199	chr3	193314319	193314821	.	-0.0269740658338164	0.893983141033841	428	366
peak_3298	chr12	52836762	52837772	.	0.0182662175626342	0.894665765132306	1122	900
peak_4467	chr15	75660162	75661498	.	0.0201913546193601	0.894700832007133	1974	1280
peak_12571	chr6	158018909	158019756	.	-0.0243649910808843	0.894826452652639	832	620
peak_136	chr1	15432798	15433184	.	0.0297206064732086	0.894998216599074	324	286
peak_12836	chr7	26105029	26105611	.	-0.028587659408337	0.894998216599074	376	316
peak_13947	chr8	140165768	140167113	.	0.0185379626375195	0.894998216599074	1510	1246
peak_5136	chr16	56245977	56246775	.	0.0211758938187971	0.896531545435102	724	568
peak_7273	chr19	50702034	50702470	.	-0.0293563784547486	0.896686711782395	370	290
peak_12245	chr6	28795921	28796427	.	0.0241049854042625	0.896686711782395	532	452
peak_452	chr1	36938083	36939252	.	-0.0210213437091316	0.896852057600835	1000	882
peak_7794	chr2	43048781	43049558	.	0.0208547257378178	0.896999049552205	846	610
peak_1468	chr10	43318060	43318674	.	-0.0198142463373379	0.897143589466666	830	674
peak_2032	chr10	100644790	100645767	.	-0.0187128351369808	0.89762921092706	1022	788
peak_14007	chr8	141531553	141532383	.	0.0191322814850685	0.897754080883258	1192	846
peak_1712	chr10	70720022	70720929	.	0.0228675438354215	0.897977057958537	918	698
peak_2171	chr10	122282059	122282780	.	0.0222489799207493	0.897977057958537	878	644
peak_9698	chr22	20225739	20226350	.	0.0278910431124165	0.898350801371439	586	554
peak_11881	chr5	133312612	133313573	.	-0.0213487340837365	0.89871615883444	898	780
peak_5343	chr16	83744322	83744943	.	-0.0242372780358321	0.898867203032348	478	410
peak_5352	chr16	84013901	84014609	.	-0.0210720853482271	0.898867203032348	954	752
peak_13129	chr7	75791527	75791882	.	0.030929381036791	0.898867203032348	334	262
peak_14631	chr9	128056149	128056558	.	-0.0237290130092893	0.898888787531185	432	334
peak_4524	chr15	79192715	79193468	.	0.0215749904699327	0.898987100317542	626	544
peak_5000	chr16	27546977	27547619	.	-0.0256578373860943	0.899278605168917	500	454
peak_4333	chr15	64750122	64750717	.	-0.0208529570057423	0.899454111973185	802	616
peak_2550	chr11	62297890	62298702	.	-0.0231861288710724	0.899550757942458	458	364
peak_9462	chr21	33203749	33204446	.	-0.0209120782305452	0.900075152303441	674	558
peak_3813	chr13	113980533	113981831	.	0.0175821009520009	0.900417269724125	1316	1018
peak_3315	chr12	54206799	54207169	.	0.0260573039050349	0.90054334711279	346	290
peak_208	chr1	22579167	22580114	.	-0.0279248069400923	0.90091151687729	694	638
peak_2384	chr11	17596341	17597540	.	0.019065608621519	0.900914844526649	970	796
peak_1292	chr1	234657099	234657486	.	-0.0266203449589716	0.901672365539549	374	326
peak_6137	chr17	68386553	68386964	.	0.0291157943858114	0.901672365539549	550	378
peak_6631	chr18	13451643	13453513	.	0.0158858759513883	0.901672365539549	3582	2930
peak_4604	chr15	90660021	90660945	.	0.0200914094322435	0.90176500554792	812	690
peak_3307	chr12	53428219	53428751	.	0.0224576317825365	0.901952653841032	674	508
peak_6758	chr18	77101397	77102418	.	-0.0167173643579128	0.901952653841032	1332	962
peak_4190	chr15	25196017	25197451	.	-0.0233873330357949	0.901972727909921	998	910
peak_12152	chr5	174325512	174326086	.	0.025843244081117	0.902121644660298	348	308
peak_6398	chr17	80120420	80120846	.	-0.0272666365210436	0.902148126178383	680	430
peak_13120	chr7	74044857	74045374	.	0.02234421640706	0.902148126178383	592	410
peak_3767	chr13	110955049	110955528	.	0.0375240725324641	0.90254241746444	568	386
peak_14679	chr9	135166399	135166959	.	-0.0220918805011385	0.90254241746444	476	354
peak_1883	chr10	79162882	79163672	.	0.0174176280847141	0.902606978802046	1090	778
peak_3984	chr14	69346871	69347658	.	0.0214568327099895	0.902606978802046	1148	772
peak_6164	chr17	72554378	72555288	.	0.0156925677552103	0.902610205965462	2048	1550
peak_5081	chr16	48081645	48082251	.	0.0241586445598787	0.902778955615128	472	402
peak_2737	chr11	70762809	70763901	.	0.0186960554535001	0.903084748748769	1170	830
peak_7811	chr2	45799838	45800501	.	-0.0223116753564974	0.903471546714114	498	434
peak_10389	chr3	12981715	12982154	.	-0.0259391446798347	0.904021053242018	432	352
peak_14429	chr9	87799386	87799653	.	0.0290667365774097	0.904360915698907	252	216
peak_13601	chr8	100986052	100986552	.	0.0221989269673121	0.904813898217381	622	554
peak_8226	chr2	120486707	120487488	.	0.0173277364919011	0.904844604695374	1244	890
peak_827	chr1	110510053	110511380	.	-0.0192434510428908	0.904871078286139	958	888
peak_11237	chr3	195864368	195864696	.	0.0281839444853287	0.904871078286139	262	224
peak_1758	chr10	71496359	71497245	.	0.0195111895291016	0.904871404170414	872	788
peak_3807	chr13	113816323	113817447	.	-0.0210366743821023	0.904997739351464	1068	766
peak_919	chr1	152904960	152906824	.	0.0144186148207818	0.905063846015763	2102	1566
peak_13606	chr8	101154776	101155641	.	0.0186553904869691	0.905063846015763	1112	894
peak_2028	chr10	100286037	100287042	.	0.0223968226884072	0.905133543195347	1140	754
peak_7937	chr2	71882936	71883899	.	0.0173595592575104	0.905164812779753	1238	876
peak_8391	chr2	130987888	130988378	.	-0.0238513687467787	0.905164812779753	542	392
peak_3276	chr12	52025795	52026183	.	-0.0240984405249112	0.905458849917836	596	394
peak_8678	chr2	238761765	238762198	.	0.0237589111345866	0.905458849917836	370	314
peak_2307	chr11	2752169	2752717	.	0.0217140253646044	0.905505018602132	480	360
peak_960	chr1	155961874	155962550	.	-0.0222749890032233	0.90555894787919	704	486
peak_7176	chr19	42851438	42851762	.	-0.0268470633184531	0.90555894787919	318	280
peak_13460	chr8	37899366	37900107	.	-0.0283731592083673	0.90555894787919	906	624
peak_6877	chr19	10914764	10915904	.	0.0201670588490168	0.905632098357201	820	538
peak_1223	chr1	211910193	211910872	.	0.0232136973165193	0.905875528068365	586	484
peak_6797	chr18	79632368	79633033	.	0.0231711482029377	0.905875528068365	462	388
peak_6287	chr17	76397847	76398278	.	0.030626472317631	0.906264975629098	478	334
peak_1926	chr10	80520891	80521593	.	-0.0226615591236438	0.906320222113536	552	480
peak_2531	chr11	61571037	61571761	.	-0.0193331555930251	0.906320222113536	846	592
peak_7824	chr2	46870505	46870881	.	0.0276195437049398	0.906320222113536	382	238
peak_9044	chr20	36322346	36322821	.	0.0299492451207319	0.906449055658302	318	260
peak_10299	chr22	50340624	50340944	.	0.0272713631231001	0.906678256266152	428	300
peak_4280	chr15	43266855	43267270	.	-0.0274139666972775	0.906760267438603	526	372
peak_12624	chr6	166466263	166466838	.	0.0218306751415372	0.907648245075788	470	400
peak_848	chr1	112001376	112002069	.	0.0203991425826104	0.907717857690638	606	476
peak_14052	chr8	141802134	141802812	.	0.0187216828139258	0.908533556562348	1096	852
peak_186	chr1	21298459	21299453	.	0.01825541531295	0.908585182978964	730	600
peak_14320	chr9	34982031	34982479	.	0.020632281131513	0.908675194651835	506	410
peak_2758	chr11	71794387	71794932	.	0.0246846465471408	0.908969026037799	608	440
peak_11179	chr3	184632298	184633337	.	-0.0160266199362738	0.909239450395482	1346	916
peak_291	chr1	27538730	27539126	.	-0.0245020337857032	0.909515318494847	394	332
peak_11098	chr3	141271470	141272178	.	0.0206829220136541	0.909515318494847	552	436
peak_8095	chr2	104735836	104736395	.	0.0182892674322672	0.909748296260903	688	500
peak_5689	chr17	33524599	33525341	.	-0.0196938337804903	0.909885724475868	496	390
peak_12373	chr6	40491395	40491723	.	0.0291477135603738	0.909885724475868	256	222
peak_2178	chr10	122648410	122648985	.	-0.0183451071282263	0.910160089244166	704	526
peak_3788	chr13	112958136	112958817	.	0.0174093261305143	0.910796947876997	784	568
peak_11181	chr3	184755335	184755868	.	-0.0196362437868078	0.910889562863112	592	450
peak_2276	chr10	133143967	133144360	.	-0.0221640719023494	0.910952415616255	436	318
peak_10290	chr22	50027638	50028506	.	-0.0207881190927429	0.911258445608723	1156	776
peak_10641	chr3	48562062	48562640	.	0.0176777217010903	0.911468591882346	812	548
peak_6922	chr19	18373761	18374784	.	0.0182996168370519	0.911830848250169	816	546
peak_4165	chr14_GL000225v1_random	45064	45332	.	-0.0301740621731044	0.912155551767041	174	152
peak_5048	chr16	31135700	31136561	.	0.0182989955974963	0.912488575250753	614	508
peak_822	chr1	110456394	110457021	.	0.0200867506835475	0.912575927797213	788	640
peak_2873	chr11	117206920	117207087	.	-0.0363063817492825	0.912597386578267	212	158
peak_12135	chr5	170597070	170597658	.	-0.0191644786118651	0.912651385729551	570	474
peak_5097	chr16	49498751	49499536	.	-0.0166705390028389	0.912655530751727	768	640
peak_13365	chr8	21683899	21684410	.	-0.0183080370531149	0.912799956198713	792	540
peak_2675	chr11	68792565	68793030	.	-0.0235190723961993	0.91280213840139	598	428
peak_13291	chr7	158494153	158494572	.	0.0275180905255718	0.913051242251018	372	238
peak_8146	chr2	110674582	110675156	.	-0.0233911106182895	0.913425186154524	750	496
peak_3898	chr14	58244617	58245419	.	-0.0165498873279476	0.913644444615313	1384	1158
peak_11941	chr5	135552933	135553490	.	0.0213677148236223	0.91378780866192	582	496
peak_13730	chr8	127794637	127796169	.	-0.0170779904707124	0.914377236020918	2244	2066
peak_1732	chr10	71150554	71151037	.	-0.0214364237420434	0.914787844447769	464	370
peak_8028	chr2	96556493	96557406	.	0.0188050269724297	0.915291982535063	1534	1054
peak_7320	chr19	55549489	55550272	.	0.0187535325330596	0.915496625492829	864	538
peak_7024	chr19	32201627	32202024	.	0.0217950922483913	0.916356148548596	378	296
peak_8447	chr2	171999824	172000396	.	-0.0227233662582493	0.916503192207088	754	606
peak_9500	chr21	43333506	43334094	.	-0.0248279899710643	0.917038304614629	792	482
peak_6595	chr18	10139775	10140331	.	-0.0177031127475455	0.917344218417714	598	444
peak_8660	chr2	237920422	237921087	.	-0.0188919860613741	0.917929269157214	610	478
peak_12925	chr7	44184398	44184864	.	0.0204196361277143	0.9186818528042	494	388
peak_5156	chr16	57379594	57380174	.	0.0221143886112872	0.918700357034384	446	356
peak_1518	chr10	45446957	45447566	.	0.019636215384608	0.918773184403175	532	422
peak_8330	chr2	128371546	128372406	.	-0.0145908689752434	0.919633983476159	1010	800
peak_12190	chr6	1636979	1637692	.	0.0215717341683851	0.91979573146203	710	488
peak_378	chr1	31394629	31395088	.	0.0206712168101123	0.919838415210295	844	524
peak_5437	chr16	88164625	88165437	.	-0.0212258723967865	0.919898589159036	578	436
peak_12746	chr7	1432570	1433001	.	0.0200555367677423	0.919898589159036	570	454
peak_7687	chr2	28325872	28326680	.	0.0204775681173521	0.920219729152095	1166	778
peak_14668	chr9	133444705	133445095	.	0.0264302571885339	0.920579855413616	310	218
peak_657	chr1	53124378	53124919	.	0.0186432468434185	0.921011278126354	552	416
peak_11953	chr5	137471569	137472027	.	-0.0243135835520075	0.921068980823508	304	254
peak_1611	chr10	49375627	49375918	.	0.0258578650144224	0.921848848328788	276	256
peak_10372	chr3	10971954	10972709	.	-0.0159577052918151	0.921848848328788	752	564
peak_22	chr1	3799751	3800360	.	0.0183649268660006	0.922446001363686	438	308
peak_2262	chr10	132521663	132522097	.	-0.0251342885404015	0.922660399959235	248	212
peak_6522	chr18	3622880	3624549	.	-0.0150119716600139	0.922822378142855	4958	3544
peak_5562	chr17	17603037	17603755	.	-0.0146070155124804	0.922974319492554	946	714
peak_4216	chr15	27455849	27456424	.	-0.0176148070583646	0.92348878351241	696	642
peak_5400	chr16	86331926	86332709	.	-0.0170520045746546	0.92348878351241	760	608
peak_6757	chr18	77088836	77089681	.	0.0143295844409102	0.923882077034384	1252	906
peak_1708	chr10	70673182	70674148	.	-0.0150176927502696	0.924066573696427	1094	744
peak_6678	chr18	37319012	37319665	.	0.017232062550829	0.924066573696427	548	408
peak_6748	chr18	76445756	76446214	.	0.0172502060742604	0.92543184169397	444	364
peak_8523	chr2	217890492	217890884	.	0.0225352583193398	0.925464389835923	320	260
peak_11112	chr3	149604204	149604949	.	-0.0171444804984307	0.925626888669646	546	448
peak_9414	chr20	63588200	63588638	.	-0.0223956137119012	0.925990389897667	404	330
peak_10199	chr22	44663320	44663899	.	-0.0197584120399331	0.926526412944705	470	414
peak_13801	chr8	133153761	133154188	.	0.0182117034278658	0.926577569168055	666	564
peak_1753	chr10	71449939	71450246	.	0.0186656565561903	0.927976941091075	366	260
peak_7908	chr2	70516630	70518220	.	-0.0124530061783693	0.928335261655243	1656	1210
peak_3024	chr12	3236349	3237588	.	-0.0110257531450582	0.928393666436805	2400	1720
peak_9754	chr22	22406343	22406964	.	-0.0183153996718387	0.92923043748993	474	414
peak_12680	chr6	169371086	169371889	.	0.0152431141083383	0.930233400618771	690	542
peak_2977	chr12	1816403	1817455	.	0.0138504283210765	0.930612486828472	1214	1020
peak_4613	chr15	91258246	91258874	.	0.0159295387897681	0.930612486828472	638	504
peak_5124	chr16	54193646	54194775	.	0.0196744498106794	0.930612486828472	1590	1046
peak_5749	chr17	40068062	40068593	.	-0.0159972904250922	0.930612486828472	554	438
peak_9073	chr20	44018207	44018476	.	0.0228787828190881	0.930612486828472	280	230
peak_11597	chr5	2628597	2629251	.	-0.0170917759488966	0.930612486828472	520	396
peak_5059	chr16	35295832	35297228	.	0.0148281289263056	0.930932617232995	1072	930
peak_7076	chr19	36054003	36054934	.	0.012992914629949	0.931239617467095	2312	1540
peak_860	chr1	114134399	114134955	.	-0.0183343284460162	0.931573366736974	466	406
peak_1210	chr1	210052318	210052644	.	0.0186838016325404	0.931772168904546	620	406
peak_10143	chr22	42637378	42638057	.	0.0172677876143555	0.931772168904546	772	538
peak_11196	chr3	189824532	189824955	.	-0.0192733736087358	0.931772168904546	458	422
peak_2098	chr10	110353159	110354083	.	0.0132946420262781	0.932013384842758	852	628
peak_2364	chr11	12717997	12718471	.	-0.0193943282443165	0.932013384842758	338	302
peak_9170	chr20	50305308	50306506	.	0.0127688440088684	0.932013384842758	1272	942
peak_9832	chr22	23954739	23955249	.	-0.0186507737247081	0.932013384842758	396	374
peak_10364	chr3	10607723	10608312	.	0.0175466825591234	0.932347319563315	432	326
peak_10730	chr3	50617879	50618627	.	0.0140145881596692	0.932347319563315	738	570
peak_13336	chr8	11845274	11845892	.	0.0166522881360362	0.932984582756792	488	378
peak_5483	chr16	89581924	89582526	.	0.0157148236434528	0.933624114876409	514	432
peak_7784	chr2	42754131	42754909	.	-0.012091328166627	0.933624114876409	1048	826
peak_11082	chr3	138440509	138441365	.	-0.0158475366378156	0.933624114876409	666	612
peak_14716	chrUn_GL000216v2	173451	174130	.	0.0224161064843589	0.933624114876409	618	688
peak_13277	chr7	150877023	150877295	.	-0.0250861327558146	0.933785632015889	180	160
peak_11676	chr5	31678145	31678557	.	-0.016971890843449	0.9339264617086	362	298
