seqnames	start	end	width	strand	V4	V5	V6	V7	V8	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj	countsa	countsb
chr20	41747230	41749142	1913	*	peak_21714	1.05853724165921	5.87503536542155e-08	784	226	Distal Intergenic	20	41712479	41712600	122	2	124900463	ENST00000390922.1	-34630	ENSG00000212224	LOC124900463	small nucleolar RNA SNORA26	NA	NA	NA	NA	NA
chr16	29747004	29747341	338	*	peak_12347	-1.05374665680006	5.88305035322621e-08	286	320	Promoter (1-2kb)	16	29742463	29745990	3528	2	283897	ENST00000329410.4	-1014	ENSG00000185905	C16orf54	chromosome 16 open reading frame 54	NA	NA	NA	NA	NA
chr13	42819727	42819975	249	*	peak_9081	-1.5141910472889	5.93266757943035e-08	72	144	Promoter (<=1kb)	13	42810348	42819861	9514	2	103689845	ENST00000826372.1	0	NA	LINC01050	long intergenic non-protein coding RNA 1050	NA	NA	NA	NA	NA
chr11	125998106	125998598	493	*	peak_7351	-1.22764743976461	5.99077814425199e-08	150	258	Promoter (<=1kb)	11	125982027	125997290	15264	2	50937	ENST00000682796.1	-816	ENSG00000064309	CDON	cell adhesion associated, oncogene regulated	NA	NA	NA	NA	NA
chr2	30717302	30717596	295	*	peak_18740	-1.10694598610537	6.00519703752395e-08	168	214	Distal Intergenic	2	30729541	30732484	2944	2	92291	ENST00000490786.1	14888	ENSG00000162949	CAPN13	calpain 13	NA	NA	NA	NA	NA
chr9	105995068	105995472	405	*	peak_34496	-1.04773756267761	6.05609045308685e-08	210	286	Promoter (1-2kb)	9	105993310	106702662	709353	1	100996590	ENST00000637185.1	1758	ENSG00000234323	LINC01505	long intergenic non-protein coding RNA 1505	NA	NA	NA	NA	NA
chr7	7178912	7179327	416	*	peak_30844	-1.01399436476537	6.07810413810983e-08	282	446	Intron (ENST00000429911.5/56913, intron 2 of 3)	7	7182544	7248616	66073	1	56913	ENST00000436587.7	-3217	ENSG00000106392	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	NA	NA	NA	NA	NA
chr5	10504033	10504452	420	*	peak_28124	-1.14446390548048	6.08105796423266e-08	206	346	Promoter (1-2kb)	5	10486353	10502800	16448	2	101929412	ENST00000784960.1	-1233	ENSG00000249396	LINC02212	long intergenic non-protein coding RNA 2212	NA	NA	NA	NA	NA
chr6	121388696	121388973	278	*	peak_30105	-1.26597969251631	6.11784142716716e-08	108	214	Distal Intergenic	6	121435595	121449715	14121	1	2697	ENST00000649003.1	-46622	ENSG00000152661	GJA1	gap junction protein alpha 1	NA	NA	NA	NA	NA
chr3	45346030	45346525	496	*	peak_25518	-1.17529584039973	6.14572773097665e-08	152	270	Distal Intergenic	3	45388561	45554726	166166	1	23395	ENST00000650792.2	-42036	ENSG00000011376	LARS2	leucyl-tRNA synthetase 2, mitochondrial	NA	NA	NA	NA	NA
chr10	43238469	43239056	588	*	peak_3737	-1.03512704119964	6.17455436742693e-08	298	484	Intron (ENST00000395810.6/221002, intron 1 of 12)	10	43194535	43229739	35205	2	221002	ENST00000374459.5	-8730	ENSG00000198915	RASGEF1A	RasGEF domain family member 1A	NA	NA	NA	NA	NA
chr10	86078474	86079672	1199	*	peak_4712	1.07813150153222	6.19816654422221e-08	438	118	Intron (ENST00000327946.12/2894, intron 4 of 15)	10	86264694	86264788	95	2	442911	ENST00000362234.2	185116	ENSG00000199104	MIR346	microRNA 346	NA	NA	NA	NA	NA
chr3	71868912	71869294	383	*	peak_26150	-1.21575516077208	6.28791496891573e-08	140	218	Distal Intergenic	3	71785423	71786427	1005	1	105377156	ENST00000725823.1	83489	ENSG00000287131	LOC105377156	uncharacterized LOC105377156	NA	NA	NA	NA	NA
chr2	145038130	145038605	476	*	peak_20184	-1.07901171456202	6.29743708513629e-08	218	262	Intron (ENST00000653533.1/100505498, intron 4 of 5)	2	145023253	145113573	90321	1	401014	ENST00000628422.2	14877	ENSG00000226674	TEX41	testis expressed 41	NA	NA	NA	NA	NA
chr7	109641531	109642117	587	*	peak_31730	-1.11147672701499	6.29748786552346e-08	210	348	Distal Intergenic	7	109959218	109960184	967	2	442720	ENST00000433048.1	318067	ENSG00000237064	EIF3IP1	eukaryotic translation initiation factor 3 subunit I pseudogene 1	NA	NA	NA	NA	NA
chr8	19577962	19578561	600	*	peak_32035	-1.00358854560321	6.38088794869924e-08	258	424	Intron (ENST00000454498.6/55790, intron 3 of 9)	8	19405780	19601865	196086	2	55790	ENST00000522854.5	23304	ENSG00000147408	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	NA	NA	NA	NA	NA
chr15	79047580	79048460	881	*	peak_11117	1.13955329406876	6.4756629081999e-08	480	138	Intron (ENST00000558480.7/5923, intron 4 of 26)	15	78978380	79064663	86284	2	5923	ENST00000560334.5	16203	ENSG00000058335	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1	NA	NA	NA	NA	NA
chr17	4229616	4229960	345	*	peak_13540	-1.10766246943542	6.56805219499379e-08	192	250	Intron (ENST00000341657.9/51479, intron 3 of 24)	17	4194461	4242450	47990	2	51479	ENST00000570934.5	12490	ENSG00000185722	ANKFY1	ankyrin repeat and FYVE domain containing 1	NA	NA	NA	NA	NA
chr2	224948847	224949163	317	*	peak_20496	-1.45033021882313	6.61436696605531e-08	82	198	Promoter (1-2kb)	2	224765090	224947065	181976	2	55619	ENST00000409592.7	-1782	ENSG00000135905	DOCK10	dedicator of cytokinesis 10	NA	NA	NA	NA	NA
chr2	37637984	37638322	339	*	peak_18787	-1.07045138758028	6.62870423288601e-08	234	366	Intron (ENST00000751615.1/124905991, intron 5 of 5)	2	37646546	37647658	1113	2	10602	ENST00000422687.1	9336	ENSG00000163171	CDC42EP3	CDC42 effector protein 3	NA	NA	NA	NA	NA
chr5	122233753	122234046	294	*	peak_28447	-1.47683603008557	6.65093838709104e-08	94	182	Intron (ENST00000784582.1/ENST00000784582.1, intron 1 of 2)	5	122160191	122180061	19871	1	100505841	ENST00000514637.1	73562	ENSG00000250803	ZNF475	zinc finger protein 475	NA	NA	NA	NA	NA
chr3	127390294	127391179	886	*	peak_26511	1.08637299877396	6.65766389966776e-08	548	162	Promoter (<=1kb)	3	127322307	127390670	68364	2	101927123	ENST00000488425.1	0	ENSG00000244215	LINC02016	long intergenic non-protein coding RNA 2016	NA	NA	NA	NA	NA
chr7	988130	989592	1463	*	peak_30596	1.04387868427454	6.66654601132772e-08	840	212	Promoter (<=1kb)	7	977964	988442	10479	2	84310	ENST00000848853.1	0	ENSG00000146540	CHLSN	cholesin	NA	NA	NA	NA	NA
chr17	66934855	66935188	334	*	peak_15044	-1.27126813039442	6.78545480308772e-08	122	256	Distal Intergenic	17	66964707	67033398	68692	1	27092	ENST00000262138.4	-29519	ENSG00000075461	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4	NA	NA	NA	NA	NA
chr11	62044522	62045261	740	*	peak_6319	-1.03698043064243	6.82318946726103e-08	400	562	Distal Intergenic	11	62049863	62081968	32106	2	100507521	ENST00000658933.1	36707	ENSG00000255553	LINC02733	long intergenic non-protein coding RNA 2733	NA	NA	NA	NA	NA
chr22	22827517	22828013	497	*	peak_23394	-1.11844412785137	6.91196805540454e-08	190	270	Distal Intergenic	22	22822776	22822871	96	1	723778	ENST00000385101.1	4741	ENSG00000284049	MIR650	microRNA 650	NA	NA	NA	NA	NA
chr5	23257724	23257995	272	*	peak_28177	-1.08883720823861	6.92993118513778e-08	164	240	Distal Intergenic	5	23443586	23526498	82913	1	56979	ENST00000635252.1	-185591	ENSG00000164256	PRDM9	PR/SET domain 9	NA	NA	NA	NA	NA
chr22	27481333	27481731	399	*	peak_23687	-1.21818514264721	6.93912001437298e-08	188	336	Distal Intergenic	22	27436292	27441778	5487	1	105372980	ENST00000654206.2	45041	ENSG00000287034	LOC105372980	uncharacterized LOC105372980	NA	NA	NA	NA	NA
chr11	1264509	1265027	519	*	peak_5635	-1.24472049375139	6.94618078082844e-08	144	238	Distal Intergenic	11	1259523	1260085	563	1	727897	ENST00000527802.1	4986	ENSG00000117983	MUC5B	mucin 5B, oligomeric mucus/gel-forming	NA	NA	NA	NA	NA
chr12	40691194	40691506	313	*	peak_7953	-1.74955508003683	6.99632533842301e-08	88	200	Promoter (<=1kb)	12	40692439	41072415	379977	1	1272	ENST00000551295.7	-933	ENSG00000018236	CNTN1	contactin 1	NA	NA	NA	NA	NA
chr1	183914171	183914626	456	*	peak_2903	-1.42910892024849	7.00249258050707e-08	92	224	Intron (ENST00000304685.8/23179, intron 16 of 18)	1	183929889	183936924	7036	2	23127	ENST00000486375.2	22298	ENSG00000198756	COLGALT2	collagen beta(1-O)galactosyltransferase 2	NA	NA	NA	NA	NA
chr3	6955519	6955911	393	*	peak_24957	-1.02108511444049	7.01509674687948e-08	242	324	Intron (ENST00000443259.1/2917, intron 4 of 4)	3	6892632	6894022	1391	2	105376946	ENST00000427748.1	-61497	ENSG00000237665	GRM7-AS2	GRM7 antisense RNA 2	NA	NA	NA	NA	NA
chr1	244191609	244191950	342	*	peak_3465	-1.1340629629943	7.0436473840903e-08	150	194	Distal Intergenic	1	244240588	244254558	13971	2	105373262	ENST00000817130.1	62608	NA	LOC105373262	uncharacterized LOC105373262	NA	NA	NA	NA	NA
chr1	176767548	176767957	410	*	peak_2818	-1.16333922599424	7.04902660170712e-08	166	232	Intron (ENST00000367662.5/60676, intron 15 of 22)	1	176791445	176836802	45358	1	60676	ENST00000479836.1	-23488	ENSG00000116183	PAPPA2	pappalysin 2	NA	NA	NA	NA	NA
chr8	120948018	120948572	555	*	peak_32688	-1.26705825801508	7.10322418737831e-08	262	514	Intron (ENST00000517739.1/ENST00000517739.1, intron 1 of 3)	8	120535745	120813273	277529	2	6641	ENST00000395601.7	-134745	ENSG00000172164	SNTB1	syntrophin beta 1	NA	NA	NA	NA	NA
chr1	114234847	114235116	270	*	peak_2373	-1.17282773055487	7.15457964918084e-08	154	288	Intron (ENST00000420156.2/107985443, intron 1 of 1)	1	114206427	114262278	55852	2	107985443	ENST00000420156.2	27162	NA	LOC107985443	uncharacterized LOC107985443	NA	NA	NA	NA	NA
chr3	124401933	124402403	471	*	peak_26346	-1.04954081074366	7.4251876594908e-08	228	348	Intron (ENST00000682506.1/8997, intron 13 of 59)	3	124413490	124484997	71508	1	8997	ENST00000683922.1	-11087	ENSG00000160145	KALRN	kalirin RhoGEF kinase	NA	NA	NA	NA	NA
chr15	99770116	99770454	339	*	peak_11417	-1.25640391388378	7.47831685994925e-08	126	190	Intron (ENST00000792826.1/ENST00000792826.1, intron 2 of 2)	15	99798123	99801179	3057	2	196968	ENST00000415963.2	30725	ENSG00000290767	DNM1P46	dynamin 1 pseudogene 46	NA	NA	NA	NA	NA
chr3	46411896	46412178	283	*	peak_25544	-1.08510521661588	7.48830525355523e-08	194	288	Intron (ENST00000441909.1/ENST00000441909.1, intron 1 of 1)	3	46407619	46408731	1113	1	9034	ENST00000433848.1	4277	ENSG00000121797	CCRL2	C-C motif chemokine receptor like 2	NA	NA	NA	NA	NA
chr9	32416369	32416743	375	*	peak_33882	-1.05924648684403	7.70264776059101e-08	236	276	Intron (ENST00000541043.5/48, intron 5 of 21)	9	32384643	32454769	70127	1	48	ENST00000309951.8	31726	ENSG00000122729	ACO1	aconitase 1	NA	NA	NA	NA	NA
chr11	58637264	58637762	499	*	peak_6213	-1.10212840772498	7.73878170085205e-08	208	304	Distal Intergenic	11	58622665	58625733	3069	1	1270	ENST00000361987.6	14599	ENSG00000242689	CNTF	ciliary neurotrophic factor	NA	NA	NA	NA	NA
chr15	82159998	82160312	315	*	peak_11161	-1.01368135714375	7.76488234014199e-08	300	322	Promoter (<=1kb)	15	82130218	82160096	29879	2	79631	ENST00000561340.2	0	ENSG00000140598	EFL1	elongation factor like GTPase 1	NA	NA	NA	NA	NA
chr20	41344219	41344834	616	*	peak_21712	1.19905139557721	7.7944300600863e-08	284	82	Intron (ENST00000373257.8/64900, intron 1 of 19)	20	41340972	41360400	19429	1	64900	ENST00000632009.1	3247	ENSG00000132793	LPIN3	lipin 3	NA	NA	NA	NA	NA
chr10	131916539	131916944	406	*	peak_5460	-1.09503486106745	7.81084222808083e-08	152	188	Intron (ENST00000455566.6/55844, intron 2 of 8)	10	131901291	131959827	58537	1	55844	ENST00000470416.5	15248	ENSG00000175470	PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta	NA	NA	NA	NA	NA
chr9	86039342	86039724	383	*	peak_34166	-1.2595956859133	7.85323161784263e-08	136	256	Intron (ENST00000388712.7/51280, intron 6 of 9)	9	86035395	86036813	1419	2	51280	ENST00000464314.1	-2529	ENSG00000135052	GOLM1	golgi membrane protein 1	NA	NA	NA	NA	NA
chr2	240849101	240849666	566	*	peak_20940	-1.01809426503104	7.87996259936988e-08	230	282	Distal Intergenic	2	240868824	240880500	11677	1	189	ENST00000307503.4	-19158	ENSG00000172482	AGXT	alanine--glyoxylate aminotransferase	NA	NA	NA	NA	NA
chr1	93705842	93706366	525	*	peak_2176	1.08815865635198	7.94597404425244e-08	400	120	5' UTR	1	93561741	93681837	120097	2	8412	ENST00000260502.11	-24005	ENSG00000137936	BCAR3	BCAR3 adaptor protein, NSP family member	NA	NA	NA	NA	NA
chr15	98218148	98218568	421	*	peak_11391	-1.0176811570582	7.960446943462e-08	226	246	Intron (ENST00000717124.1/91948, intron 3 of 8)	15	97703719	98293177	589459	2	91948	ENST00000717124.1	74609	ENSG00000251209	LINC00923	long intergenic non-protein coding RNA 923	NA	NA	NA	NA	NA
chr2	229720574	229720968	395	*	peak_20519	-1.28430886034365	8.0071144030053e-08	150	266	Distal Intergenic	2	229357629	229714555	356927	2	92737	ENST00000341772.5	-6019	ENSG00000187957	DNER	delta/notch like EGF repeat containing	NA	NA	NA	NA	NA
chr8	135424378	135424708	331	*	peak_33021	-1.17599224375711	8.0071144030053e-08	218	370	Distal Intergenic	8	135455819	135456737	919	2	101927872	ENST00000820938.1	32029	NA	LOC101927872	uncharacterized LOC101927872	NA	NA	NA	NA	NA
chr2	205626985	205627566	582	*	peak_20324	-1.31189386143985	8.04248340852678e-08	120	270	Intron (ENST00000792092.1/ENST00000792092.1, intron 1 of 1)	2	205681990	205701557	19568	1	8828	ENST00000464003.1	-54424	ENSG00000118257	NRP2	neuropilin 2	NA	NA	NA	NA	NA
chr6	138130610	138130926	317	*	peak_30146	-1.35923135291994	8.04680470649666e-08	98	198	Distal Intergenic	6	138088505	138107419	18915	2	64065	ENST00000421351.4	-23191	ENSG00000112378	PERP	p53 apoptosis effector related to PMP22	NA	NA	NA	NA	NA
chr2	190700746	190700937	192	*	peak_20283	-1.53612166533397	8.1302881636593e-08	66	136	Intron (ENST00000676095.2/ENST00000676095.2, intron 3 of 8)	2	190659857	190683827	23971	1	4664	ENST00000484774.1	40889	ENSG00000138386	NAB1	NGFI-A binding protein 1	NA	NA	NA	NA	NA
chr10	23417332	23417599	268	*	peak_3577	-1.38358482829908	8.15788737553169e-08	96	186	Distal Intergenic	10	23439075	23442377	3303	1	220213	ENST00000376495.5	-21476	ENSG00000165312	OTUD1	OTU deubiquitinase 1	NA	NA	NA	NA	NA
chr12	55965111	55965597	487	*	peak_8190	-1.17726291286654	8.16461067442174e-08	194	380	Promoter (<=1kb)	12	55956113	55966018	9906	2	6490	ENST00000548803.5	421	ENSG00000185664	PMEL	premelanosome protein	NA	NA	NA	NA	NA
chr20	33953491	33954032	542	*	peak_21602	-1.09235531159492	8.22574844941784e-08	316	564	Distal Intergenic	20	33983052	33993124	10073	2	101926888	ENST00000432859.1	39092	ENSG00000285230	RALY-AS1	RALY antisense RNA 1	NA	NA	NA	NA	NA
chr1	4877461	4877917	457	*	peak_212	-1.11743230168332	8.26604093058037e-08	162	264	Distal Intergenic	1	4973381	4981568	8188	1	105376680	ENST00000641403.1	-95464	ENSG00000284674	LINC02781	long intergenic non-protein coding RNA 2781	NA	NA	NA	NA	NA
chr3	163474730	163475014	285	*	peak_26891	-1.25593452908599	8.26967082921347e-08	126	238	Intron (ENST00000658150.1/ENST00000658150.1, intron 2 of 2)	3	163199623	163361563	161941	2	647107	ENST00000489012.5	-113167	ENSG00000241369	LINC01192	long intergenic non-protein coding RNA 1192	NA	NA	NA	NA	NA
chr15	98126667	98127041	375	*	peak_11388	-1.1640730698262	8.29406979001293e-08	210	336	Intron (ENST00000717124.1/91948, intron 3 of 8)	15	98122563	98131638	9076	2	105371010	ENST00000559643.2	4597	NA	LOC105371010	uncharacterized LOC105371010	NA	NA	NA	NA	NA
chr13	106355892	106356289	398	*	peak_9162	-1.06677366137018	8.3078877725735e-08	186	254	Intron (ENST00000669705.1/107984626, intron 1 of 2)	13	106232131	106371082	138952	2	107984626	ENST00000669705.1	14793	NA	LOC107984626	uncharacterized LOC107984626	NA	NA	NA	NA	NA
chr1	170924826	170925065	240	*	peak_2787	-1.44016057446985	8.3795717842759e-08	66	134	Intron (ENST00000669750.1/105371611, intron 3 of 4)	1	170935526	170998806	63281	1	80133	ENST00000367758.7	-10461	ENSG00000117501	MROH9	maestro heat like repeat family member 9	NA	NA	NA	NA	NA
chr4	128522074	128522476	403	*	peak_27821	-1.00309888622398	8.46588409481455e-08	232	330	Intron (ENST00000816105.1/100507487, intron 5 of 5)	4	128515417	128519398	3982	1	100507487	ENST00000663973.1	6657	ENSG00000251432	LINC02615	long intergenic non-protein coding RNA 2615	NA	NA	NA	NA	NA
chr3	150653368	150653715	348	*	peak_26850	-1.05151312890469	8.46849565869711e-08	160	230	Distal Intergenic	3	150626911	150627990	1080	1	51714	ENST00000466234.1	26457	ENSG00000198843	SELENOT	selenoprotein T	NA	NA	NA	NA	NA
chr2	30629981	30630238	258	*	peak_18737	-1.1729178329677	8.59773402334256e-08	138	208	Intron (ENST00000491680.6/253558, intron 5 of 5)	2	30729541	30732484	2944	2	92291	ENST00000490786.1	102246	ENSG00000162949	CAPN13	calpain 13	NA	NA	NA	NA	NA
chr13	50598464	50598734	271	*	peak_9103	-1.20153392904271	8.60618471229166e-08	116	172	Intron (ENST00000469127.6/10301, intron 6 of 6)	13	50520933	50527449	6517	2	103689915	ENST00000428276.1	-71015	ENSG00000186047	DLEU1-AS1	DLEU1 antisense RNA 1	NA	NA	NA	NA	NA
chr12	97212814	97213323	510	*	peak_8301	-1.05164575086294	8.64237508001453e-08	250	328	Exon (ENST00000716366.1/105369928, exon 5 of 5)	12	97173822	97212799	38978	1	105369928	ENST00000716377.1	38992	NA	LOC105369928	uncharacterized LOC105369928	NA	NA	NA	NA	NA
chr12	105018041	105018556	516	*	peak_8323	-1.28250095940577	8.72584598895603e-08	228	446	Intron (ENST00000637147.1/121053, intron 5 of 5)	12	105030070	105031935	1866	2	160428	ENST00000548418.1	13379	ENSG00000136010	ALDH1L2	aldehyde dehydrogenase 1 family member L2	NA	NA	NA	NA	NA
chr8	27853441	27853847	407	*	peak_32202	-1.10271778793596	8.95598926356224e-08	180	242	Intron (ENST00000833971.1/ENST00000833971.1, intron 1 of 1)	8	27810201	27838082	27882	2	55872	ENST00000522944.5	-15359	ENSG00000168078	PBK	PDZ binding kinase	NA	NA	NA	NA	NA
chr15	68281871	68282172	302	*	peak_10693	-1.16009196623984	8.98991173243505e-08	208	360	Promoter (1-2kb)	15	68279959	68289845	9887	1	10116	ENST00000570067.1	1912	ENSG00000169018	FEM1B	fem-1 homolog B	NA	NA	NA	NA	NA
chrX	51097059	51097469	411	*	peak_35217	-1.23191247341713	9.08942615156695e-08	140	240	Promoter (<=1kb)	23	51095836	51098409	2574	2	101926971	ENST00000767530.1	940	ENSG00000230317	LINC01284	long intergenic non-protein coding RNA 1284	NA	NA	NA	NA	NA
chr6	168187443	168187985	543	*	peak_30419	-1.13756870833377	9.11336527887523e-08	184	318	Distal Intergenic	6	168225264	168227039	1776	2	105378137	ENST00000424343.2	39054	NA	LOC105378137	uncharacterized LOC105378137	NA	NA	NA	NA	NA
chr17	3800170	3801636	1467	*	peak_13529	1.01185681515594	9.33563521227941e-08	612	222	Promoter (<=1kb)	17	3714628	3801188	86561	2	3682	ENST00000263087.9	0	ENSG00000083457	ITGAE	integrin subunit alpha E	NA	NA	NA	NA	NA
chr1	29286826	29287557	732	*	peak_1044	1.05918767319819	9.42826308554541e-08	376	118	Intron (ENST00000345512.7/10076, intron 14 of 30)	1	29283723	29304040	20318	1	10076	ENST00000531385.1	3103	ENSG00000060656	PTPRU	protein tyrosine phosphatase receptor type U	NA	NA	NA	NA	NA
chr12	98062516	98062842	327	*	peak_8304	-1.27158296266026	9.45517908541493e-08	102	156	Distal Intergenic	12	97995383	97995448	66	2	100422924	ENST00000581299.1	-67068	ENSG00000263890	MIR4303	microRNA 4303	NA	NA	NA	NA	NA
chr15	80536687	80537009	323	*	peak_11143	-1.23498623291393	9.48255382356552e-08	138	184	Intron (ENST00000303329.9/9915, intron 8 of 18)	15	80551104	80574184	23081	1	9915	ENST00000558849.1	-14095	ENSG00000172379	ARNT2	aryl hydrocarbon receptor nuclear translocator 2	NA	NA	NA	NA	NA
chr7	66432182	66432574	393	*	peak_31383	-1.10112789861834	9.49584619019157e-08	204	318	Intron (ENST00000638517.1/285908, intron 11 of 22)	7	66382142	66413505	31364	2	285908	ENST00000775452.1	-18677	ENSG00000179406	LINC00174	long intergenic non-protein coding RNA 174	NA	NA	NA	NA	NA
chr1	34113110	34113467	358	*	peak_1307	-1.10335881477764	9.59614055701598e-08	170	300	Intron (ENST00000373381.9/114784, intron 1 of 70)	1	33513998	34165230	651233	2	114784	ENST00000373381.9	51763	ENSG00000121904	CSMD2	CUB and Sushi multiple domains 2	NA	NA	NA	NA	NA
chr7	87143654	87144119	466	*	peak_31566	-1.0376444424094	9.67067389760637e-08	222	300	Distal Intergenic	7	87151423	87152282	860	2	101927420	ENST00000433446.1	8163	ENSG00000224046	DMTF1-AS1	DMTF1 antisense RNA 1	NA	NA	NA	NA	NA
chrX	96243926	96244350	425	*	peak_35292	-1.23652914827672	9.69206023398914e-08	124	230	Intron (ENST00000752891.1/124905234, intron 1 of 5)	23	96105302	96151236	45935	2	124905234	ENST00000752893.1	-92690	NA	LOC124905234	uncharacterized LOC124905234	NA	NA	NA	NA	NA
chr11	3822420	3822608	189	*	peak_5744	-1.20647885219727	9.7035406999069e-08	120	160	Promoter (1-2kb)	11	3823620	3824320	701	1	27315	ENST00000527810.1	-1012	ENSG00000148985	PGAP2	post-GPI attachment to proteins 2	NA	NA	NA	NA	NA
chr10	30640375	30640739	365	*	peak_3620	-1.12321102864794	9.74351534898789e-08	148	224	Distal Intergenic	10	30611786	30629762	17977	2	119180	ENST00000375318.4	-10613	ENSG00000151033	LYZL2	lysozyme like 2	NA	NA	NA	NA	NA
chr18	78737255	78738695	1441	*	peak_16550	1.02400860556533	9.77248851374172e-08	886	330	Distal Intergenic	18	78645844	78671152	25309	2	124904330	ENST00000759066.1	-66103	NA	LOC124904330	uncharacterized LOC124904330	NA	NA	NA	NA	NA
