seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr9	97310075	97311678	1604	*	peak_34421	1.06905267906827	1.33445247829165e-08	Intron (ENST00000375206.6/57653, intron 17 of 48)	9	97307659	97378751	71093	1	100499483	ENST00000529487.3	2416	ENSG00000197816	CCDC180	coiled-coil domain containing 180	NA	NA	NA
chr1	22341840	22342600	761	*	peak_739	1.02550369891979	1.35459579609779e-08	Distal Intergenic	1	22266239	22266300	62	1	100616433	ENST00000581169.1	75601	ENSG00000266564	MIR4418	microRNA 4418	NA	NA	NA
chr20	32677216	32678331	1116	*	peak_21526	1.01154967995979	1.45280683418524e-08	Intron (ENST00000642484.1/284805, intron 8 of 9)	20	32631625	32673941	42317	2	284805	ENST00000608990.6	-3275	ENSG00000198547	C20orf203	chromosome 20 open reading frame 203	NA	NA	NA
chr10	48550960	48552042	1083	*	peak_3936	1.02343697136686	1.50716008570009e-08	Intron (ENST00000374172.5/58504, intron 2 of 8)	10	48446036	48556678	110643	2	58504	ENST00000374172.5	4636	ENSG00000128805	ARHGAP22	Rho GTPase activating protein 22	NA	NA	NA
chr12	580976	582268	1293	*	peak_7478	1.0243973979195	1.52597694644673e-08	Exon (ENST00000781081.1/ENST00000781081.1, exon 1 of 2)	12	585689	586479	791	2	105369595	ENST00000780543.1	4211	ENSG00000256020	LOC105369595	uncharacterized LOC105369595	NA	NA	NA
chr10	71772675	71773438	764	*	peak_4375	1.02635550535224	1.53477929373972e-08	Promoter	10	71747556	71773520	25965	2	64115	ENST00000394957.8	82	ENSG00000107738	VSIR	V-set immunoregulatory receptor	NA	NA	NA
chr10	100734292	100734987	696	*	peak_4914	1.08912521042686	1.55749535069362e-08	Promoter	10	100735396	100829944	94549	1	5076	ENST00000679374.1	-409	ENSG00000075891	PAX2	paired box 2	NA	NA	NA
chr17	17624748	17625533	786	*	peak_13723	1.15906449011809	1.63365935959633e-08	Intron (ENST00000816800.1/ENST00000816800.1, intron 1 of 2)	17	17505565	17591708	86144	2	10400	ENST00000395781.6	-33040	ENSG00000133027	PEMT	phosphatidylethanolamine N-methyltransferase	NA	NA	NA
chr5	180600250	180601022	773	*	peak_29317	1.42760318228492	1.65266458633191e-08	Distal Intergenic	5	180593130	180594268	1139	1	124901154	ENST00000826793.1	7120	ENSG00000307523	LOC124901154	uncharacterized LOC124901154	NA	NA	NA
chr1	33961064	33961744	681	*	peak_1305	1.25646726816742	1.85251876616131e-08	Intron (ENST00000373381.9/114784, intron 3 of 70)	1	33875466	33885423	9958	1	402779	ENST00000431046.1	85598	ENSG00000231163	CSMD2-AS1	CSMD2 antisense RNA 1	NA	NA	NA
chr3	127668797	127670475	1679	*	peak_26544	1.01252059982622	1.8680129019256e-08	Exon (ENST00000342480.7/50512, exon 6 of 8)	3	127672935	127677026	4092	1	80325	ENST00000483857.5	-2460	ENSG00000114626	ABTB1	ankyrin repeat and BTB domain containing 1	NA	NA	NA
chr17	78329374	78330223	850	*	peak_15551	1.14850297711992	2.06237329368884e-08	Intron (ENST00000586321.1/105371912, intron 1 of 2)	17	78317918	78344513	26596	1	105371912	ENST00000823931.1	11456	NA	LOC105371912	uncharacterized LOC105371912	NA	NA	NA
chr15	77942062	77942413	352	*	peak_11050	1.45023014457703	2.2431044161982e-08	Promoter	15	77940315	77942453	2139	2	440292	ENST00000724231.1	40	NA	COMMD4P1	COMM domain containing 4 pseudogene 1	NA	NA	NA
chr1	37273306	37274039	734	*	peak_1456	1.03710124411677	2.44272251777947e-08	Intron (ENST00000818266.1/ENST00000818266.1, intron 2 of 3)	1	37161563	37161634	72	1	100422898	ENST00000579351.1	111743	ENSG00000264698	MIR4255	microRNA 4255	NA	NA	NA
chr1	10851568	10852323	756	*	peak_389	1.01325807587723	2.59044725755898e-08	Distal Intergenic	1	10647213	10796650	149438	2	54897	ENST00000344008.5	-54918	ENSG00000130940	CASZ1	castor zinc finger 1	NA	NA	NA
chr1	22754431	22755324	894	*	peak_782	1.05934683018428	2.78495841998673e-08	Intron (ENST00000544305.5/2048, intron 1 of 6)	1	22775178	22913752	138575	1	2048	ENST00000374627.1	-19854	ENSG00000133216	EPHB2	EPH receptor B2	NA	NA	NA
chr14	64221155	64222050	896	*	peak_9555	1.03963352280768	3.14000669529102e-08	3' UTR	14	64218232	64223380	5149	1	23224	ENST00000554928.1	2923	ENSG00000054654	SYNE2	spectrin repeat containing nuclear envelope protein 2	NA	NA	NA
chr4	8182653	8183544	892	*	peak_27445	1.06094189066313	3.17579193059193e-08	Promoter	4	8182075	8240955	58881	1	54436	ENST00000508641.2	578	ENSG00000125089	SH3TC1	SH3 domain and tetratricopeptide repeats 1	NA	NA	NA
chr15	78774199	78775424	1226	*	peak_11095	1.13952202268441	3.23876214585301e-08	Exon (ENST00000388820.5/11173, exon 12 of 24)	15	78763951	78765113	1163	2	11173	ENST00000569934.1	-9086	ENSG00000136378	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	NA	NA	NA
chr2	9795177	9796726	1550	*	peak_18172	1.02670760005107	3.40292811438614e-08	Distal Intergenic	2	9805308	9805854	547	2	105373421	ENST00000779615.1	9128	ENSG00000301544	LOC105373421	uncharacterized LOC105373421	NA	NA	NA
chr20	59381086	59381979	894	*	peak_22180	1.22457771237522	3.62784235452064e-08	Distal Intergenic	20	59301521	59324572	23052	1	1908	ENST00000672969.1	79565	ENSG00000124205	EDN3	endothelin 3	NA	NA	NA
chr20	46178675	46179251	577	*	peak_21793	1.21979279923931	3.75450471324591e-08	Intron (ENST00000537909.4/64405, intron 10 of 11)	20	46203867	46207138	3272	1	124904916	ENST00000759763.1	-24616	NA	LOC124904916	uncharacterized LOC124904916	NA	NA	NA
chr1	53660411	53661412	1002	*	peak_1972	1.07621592577858	3.81634790567296e-08	Intron (ENST00000312233.4/148979, intron 1 of 9)	1	53506237	53734204	227968	2	148979	ENST00000312233.4	72792	ENSG00000174332	GLIS1	GLIS family zinc finger 1	NA	NA	NA
chr9	121719256	121720297	1042	*	peak_34560	1.41349974780783	3.99990183422012e-08	Intron (ENST00000259371.7/153090, intron 3 of 16)	9	121737151	121785530	48380	1	153090	ENST00000648444.1	-16854	ENSG00000136848	DAB2IP	DAB2 interacting protein	NA	NA	NA
chr12	49917633	49918263	631	*	peak_8027	1.25817110707896	4.06706984528408e-08	Intron (ENST00000657051.1/101927292, intron 2 of 5)	12	49914719	49930326	15608	1	101927292	ENST00000667663.1	2914	ENSG00000257771	LINC02395	long intergenic non-protein coding RNA 2395	NA	NA	NA
chr5	177529893	177531255	1363	*	peak_29241	1.08154909595608	4.5450343358296e-08	Promoter	5	177525054	177531834	6781	2	54540	ENST00000513502.1	579	ENSG00000146067	FAM193B	family with sequence similarity 193 member B	NA	NA	NA
chr22	30274100	30274796	697	*	peak_23785	1.06174900601906	4.62727417773083e-08	Intron (ENST00000827109.1/ENST00000827109.1, intron 1 of 1)	22	30262829	30266851	4023	2	5008	ENST00000215781.3	-7249	ENSG00000099985	OSM	oncostatin M	NA	NA	NA
chr22	48318345	48319247	903	*	peak_24746	1.12234670485242	4.89857688470976e-08	Distal Intergenic	22	48340001	48340773	773	1	105373080	ENST00000762035.1	-20754	ENSG00000299267	LOC105373080	uncharacterized LOC105373080	NA	NA	NA
chr5	608038	608997	960	*	peak_27924	1.05549534714164	5.20295283802148e-08	Exon (ENST00000782915.1/ENST00000782915.1, exon 2 of 3)	5	609064	612193	3130	2	100996325	ENST00000782788.1	3196	NA	CEP72-DT	CEP72 divergent transcript	NA	NA	NA
chr10	79610338	79611094	757	*	peak_4647	1.02531053260662	5.3797212606607e-08	Promoter	10	79610939	79615440	4502	1	653509	ENST00000428376.6	0	ENSG00000122852	SFTPA1	surfactant protein A1	NA	NA	NA
chr16	50447716	50448744	1029	*	peak_12528	1.13680684556245	5.7149142227626e-08	Exon (ENST00000809843.1/ENST00000809843.1, exon 1 of 4)	16	50407701	50408513	813	1	124903770	ENST00000567899.1	40015	ENSG00000260573	LOC124903770	uncharacterized LOC124903770	NA	NA	NA
chr20	41747230	41749142	1913	*	peak_21714	1.05853724165921	5.87503536542155e-08	Distal Intergenic	20	41712479	41712600	122	2	124900463	ENST00000390922.1	-34630	ENSG00000212224	LOC124900463	small nucleolar RNA SNORA26	NA	NA	NA
chr10	86078474	86079672	1199	*	peak_4712	1.07813150153222	6.19816654422221e-08	Intron (ENST00000327946.12/2894, intron 4 of 15)	10	86264694	86264788	95	2	442911	ENST00000362234.2	185116	ENSG00000199104	MIR346	microRNA 346	NA	NA	NA
chr15	79047580	79048460	881	*	peak_11117	1.13955329406876	6.4756629081999e-08	Intron (ENST00000558480.7/5923, intron 4 of 26)	15	78978380	79064663	86284	2	5923	ENST00000560334.5	16203	ENSG00000058335	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1	NA	NA	NA
chr3	127390294	127391179	886	*	peak_26511	1.08637299877396	6.65766389966776e-08	Promoter	3	127322307	127390670	68364	2	101927123	ENST00000488425.1	0	ENSG00000244215	LINC02016	long intergenic non-protein coding RNA 2016	NA	NA	NA
chr7	988130	989592	1463	*	peak_30596	1.04387868427454	6.66654601132772e-08	Promoter	7	977964	988442	10479	2	84310	ENST00000848853.1	0	ENSG00000146540	CHLSN	cholesin	NA	NA	NA
chr20	41344219	41344834	616	*	peak_21712	1.19905139557721	7.7944300600863e-08	Intron (ENST00000373257.8/64900, intron 1 of 19)	20	41340972	41360400	19429	1	64900	ENST00000632009.1	3247	ENSG00000132793	LPIN3	lipin 3	NA	NA	NA
chr1	93705842	93706366	525	*	peak_2176	1.08815865635198	7.94597404425244e-08	5' UTR	1	93561741	93681837	120097	2	8412	ENST00000260502.11	-24005	ENSG00000137936	BCAR3	BCAR3 adaptor protein, NSP family member	NA	NA	NA
chr17	3800170	3801636	1467	*	peak_13529	1.01185681515594	9.33563521227941e-08	Promoter	17	3714628	3801188	86561	2	3682	ENST00000263087.9	0	ENSG00000083457	ITGAE	integrin subunit alpha E	NA	NA	NA
chr1	29286826	29287557	732	*	peak_1044	1.05918767319819	9.42826308554541e-08	Intron (ENST00000345512.7/10076, intron 14 of 30)	1	29283723	29304040	20318	1	10076	ENST00000531385.1	3103	ENSG00000060656	PTPRU	protein tyrosine phosphatase receptor type U	NA	NA	NA
chr18	78737255	78738695	1441	*	peak_16550	1.02400860556533	9.77248851374172e-08	Distal Intergenic	18	78645844	78671152	25309	2	124904330	ENST00000759066.1	-66103	NA	LOC124904330	uncharacterized LOC124904330	NA	NA	NA
chr22	49760362	49761271	910	*	peak_24842	1.20801019291088	1.05405724368492e-07	Distal Intergenic	22	49775261	49776115	855	2	23774	ENST00000479985.1	14844	ENSG00000100425	BRD1	bromodomain containing 1	NA	NA	NA
chr22	37178269	37179197	929	*	peak_24034	1.11321271854137	1.08133404281216e-07	Intron (ENST00000419128.2/ENST00000419128.2, intron 1 of 1)	22	37125843	37175118	49276	2	3560	ENST00000453962.6	-3151	ENSG00000100385	IL2RB	interleukin 2 receptor subunit beta	NA	NA	NA
chr19	33428613	33429247	635	*	peak_17206	1.19727152821586	1.13794658103023e-07	Intron (ENST00000244137.12/5184, intron 9 of 14)	19	33391389	33415842	24454	2	5184	ENST00000698434.1	-12771	ENSG00000124299	PEPD	peptidase D	NA	NA	NA
chr19	35121259	35121976	718	*	peak_17269	1.00190105046089	1.20298022713711e-07	Promoter	19	35122700	35122764	65	1	102466205	ENST00000622822.1	-724	ENSG00000284065	MIR6887	microRNA 6887	NA	NA	NA
chr1	25536984	25537799	816	*	peak_897	1.08549389967191	1.31892584269818e-07	Distal Intergenic	1	25543604	25590626	47023	1	26119	ENST00000718287.1	-5805	ENSG00000157978	LDLRAP1	low density lipoprotein receptor adaptor protein 1	NA	NA	NA
chr12	49608988	49610047	1060	*	peak_8013	1.11279305855267	1.34666940700581e-07	Intron (ENST00000551063.5/25766, intron 1 of 2)	12	49587505	49605639	18135	2	84070	ENST00000257894.2	-3349	ENSG00000135436	FAM186B	family with sequence similarity 186 member B	NA	NA	NA
chr3	195824912	195825810	899	*	peak_27101	1.15435562310495	1.36140332491605e-07	Distal Intergenic	3	195836334	195837113	780	2	101929697	ENST00000413586.2	11303	NA	LINC01983	long intergenic non-protein coding RNA 1983	NA	NA	NA
chr6	170461725	170463087	1363	*	peak_30522	1.04709603459528	1.36432850605344e-07	Intron (ENST00000722532.1/105378157, intron 3 of 3)	6	170438362	170441020	2659	1	107986676	ENST00000722985.1	23363	NA	LOC107986676	uncharacterized LOC107986676	NA	NA	NA
chr8	143446704	143447287	584	*	peak_33672	1.1234453007329	1.4647859374043e-07	Intron (ENST00000262577.6/23144, intron 9 of 11)	8	143428064	143430732	2669	2	389692	ENST00000333480.3	-15972	ENSG00000182759	MAFA	MAF bZIP transcription factor A	NA	NA	NA
chr15	78770874	78771593	720	*	peak_11094	1.01264927910909	1.50010427160129e-07	Exon (ENST00000388820.5/11173, exon 15 of 24)	15	78763951	78765113	1163	2	11173	ENST00000569934.1	-5761	ENSG00000136378	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	NA	NA	NA
chr10	86695199	86696197	999	*	peak_4761	1.13521337930076	1.63797771564341e-07	Intron (ENST00000685347.1/11155, intron 16 of 16)	10	86692058	86718803	26746	1	11155	ENST00000687154.1	3141	ENSG00000122367	LDB3	LIM domain binding 3	NA	NA	NA
chrX	53195260	53196419	1160	*	peak_35229	1.00745411658773	1.73113202950838e-07	Promoter	23	53195411	53195488	78	2	102465539	ENST00000613497.1	0	ENSG00000276575	MIR6895	microRNA 6895	NA	NA	NA
chr7	30663501	30664331	831	*	peak_30918	1.00950325579033	1.86211134972947e-07	Intron (ENST00000810492.1/124901609, intron 2 of 2)	7	30651942	30682456	30515	2	1395	ENST00000471646.6	18125	ENSG00000106113	CRHR2	corticotropin releasing hormone receptor 2	NA	NA	NA
chr2	25343186	25344088	903	*	peak_18527	1.24639252128378	2.44696345303522e-07	Promoter	2	25281452	25342590	61139	2	1788	ENST00000406659.3	-596	ENSG00000119772	DNMT3A	DNA methyltransferase 3 alpha	NA	NA	NA
chr2	128693665	128694217	553	*	peak_20017	1.13445676046114	2.51317383215225e-07	Distal Intergenic	2	128745252	128746430	1179	2	124907888	ENST00000730509.1	52213	NA	LOC124907888	uncharacterized LOC124907888	NA	NA	NA
chr20	18748819	18749890	1072	*	peak_21234	1.02024864373907	2.80149204634905e-07	Intron (ENST00000647441.1/92675, intron 6 of 6)	20	18787976	18794000	6025	2	29075	ENST00000654746.1	44110	ENSG00000179935	LINC00652	long intergenic non-protein coding RNA 652	NA	NA	NA
chr22	44753354	44754367	1014	*	peak_24544	1.01772440721777	2.83413993353696e-07	Promoter	22	44752705	44814718	62014	1	23779	ENST00000412433.5	649	ENSG00000241484	ARHGAP8	Rho GTPase activating protein 8	NA	NA	NA
chr12	132437606	132438374	769	*	peak_8955	1.00162632051153	2.88519127167623e-07	Promoter	12	132437134	132442592	5459	1	112268102	ENST00000764340.1	472	NA	LOC112268102	uncharacterized LOC112268102	NA	NA	NA
chr9	121656819	121657484	666	*	peak_34554	1.1750735755521	2.96382800785898e-07	Intron (ENST00000259371.7/153090, intron 1 of 16)	9	121651685	121678845	27161	1	153090	ENST00000465078.1	5134	ENSG00000136848	DAB2IP	DAB2 interacting protein	NA	NA	NA
chr22	30485435	30486406	972	*	peak_23805	1.00082474944822	4.24897814529155e-07	Exon (ENST00000628773.1/107985579, exon 3 of 3)	22	30483413	30492788	9376	1	107985579	ENST00000610737.1	2022	ENSG00000181123	LOC107985579	uncharacterized LOC107985579	NA	NA	NA
chr16	1064612	1065733	1122	*	peak_11574	1.19946158732391	4.29846755408216e-07	Promoter	16	1063867	1081454	17588	1	6755	ENST00000711615.1	745	ENSG00000162009	SSTR5	somatostatin receptor 5	NA	NA	NA
chr1	3160047	3160749	703	*	peak_128	1.11115205514737	4.56734375930343e-07	Intron (ENST00000511072.5/63976, intron 1 of 15)	1	3161276	3161957	682	2	105378606	ENST00000818385.1	1208	NA	LOC105378606	uncharacterized LOC105378606	NA	NA	NA
chr12	131355758	131356431	674	*	peak_8837	1.08140827864956	4.72680194487751e-07	Intron (ENST00000743505.1/338797, intron 1 of 1)	12	131354654	131366593	11940	1	338797	ENST00000743506.1	1104	NA	LINC02370	long intergenic non-protein coding RNA 2370	NA	NA	NA
chr10	80410842	80411681	840	*	peak_4673	1.13480639512947	5.49696455825778e-07	Intron (ENST00000372188.5/84293, intron 1 of 5)	10	80413819	80432996	19178	1	84293	ENST00000372187.9	-2138	ENSG00000122378	PRXL2A	peroxiredoxin like 2A	NA	NA	NA
chr7	158596301	158597036	736	*	peak_31896	1.3038185880925	5.74182562914567e-07	Distal Intergenic	7	158591616	158591696	81	1	100847032	ENST00000582433.1	4685	ENSG00000265598	MIR5707	microRNA 5707	NA	NA	NA
chr1	37663539	37664255	717	*	peak_1482	1.0082349042054	6.14272769943035e-07	Distal Intergenic	1	37682736	37689689	6954	2	54955	ENST00000464178.1	25434	ENSG00000116922	AIRIM	AFG2 interacting ribosome maturation factor	NA	NA	NA
chr3	49890080	49890722	643	*	peak_25765	1.1137536144978	7.39766835116925e-07	3' UTR	3	49890570	49891942	1373	2	4486	ENST00000463789.1	1220	ENSG00000164078	MST1R	macrophage stimulating 1 receptor	NA	NA	NA
chr4	8381650	8382749	1100	*	peak_27466	1.0035639708897	7.90022122663938e-07	Intron (ENST00000356406.10/8310, intron 13 of 17)	4	8366712	8374167	7456	2	8310	ENST00000515797.5	-7483	ENSG00000087008	ACOX3	acyl-CoA oxidase 3, pristanoyl	NA	NA	NA
chr10	97427529	97427980	452	*	peak_4842	1.10516126949011	1.26536704152914e-06	Promoter	10	97427534	97432690	5157	1	5223	ENST00000467867.1	0	ENSG00000171314	PGAM1	phosphoglycerate mutase 1	NA	NA	NA
chr2	237877487	237878323	837	*	peak_20726	1.08502994568603	1.30031308983318e-06	Intron (ENST00000404910.6/10267, intron 2 of 2)	2	237869904	237869982	79	1	124900521	ENST00000579216.1	7583	ENSG00000263723	LOC124900521	small nucleolar RNA SNORD55/SNORD39	NA	NA	NA
chr1	94022181	94023019	839	*	peak_2179	1.01707582549396	1.51510988798105e-06	Promoter	1	94019400	94021367	1968	2	24	ENST00000470771.1	-814	ENSG00000198691	ABCA4	ATP binding cassette subfamily A member 4	NA	NA	NA
chr14	76937838	76938800	963	*	peak_9839	1.02396729211585	1.97731796145348e-06	Intron (ENST00000793557.1/124903349, intron 1 of 2)	14	76927920	76928712	793	2	124903349	ENST00000793583.1	-9126	NA	LOC124903349	uncharacterized LOC124903349	NA	NA	NA
chr9	134711164	134711755	592	*	peak_34935	1.07832800548623	2.12678183390806e-06	Intron (ENST00000371817.8/1289, intron 4 of 65)	9	134731593	134732669	1077	1	1289	ENST00000469093.1	-19838	ENSG00000130635	COL5A1	collagen type V alpha 1 chain	NA	NA	NA
chr12	5018380	5019333	954	*	peak_7642	1.05619125801784	2.21026278474031e-06	Promoter	12	5018458	5025559	7102	1	100507560	ENST00000540533.2	0	NA	LOC100507560	uncharacterized LOC100507560	NA	NA	NA
chr10	69057356	69058034	679	*	peak_4085	1.05532164918575	2.58449703451842e-06	Exon (ENST00000746577.1/ENST00000746577.1, exon 1 of 1)	10	69047482	69048955	1474	1	105378342	ENST00000799843.1	9874	NA	LOC105378342	uncharacterized LOC105378342	NA	NA	NA
chr7	73437600	73438311	712	*	peak_31450	1.38184076602029	3.04358917229628e-06	Distal Intergenic	7	73433778	73436120	2343	1	8326	ENST00000344575.5	3822	ENSG00000188763	FZD9	frizzled class receptor 9	NA	NA	NA
chr19	47187723	47188336	614	*	peak_17696	1.04518700277373	3.13996008104453e-06	Intron (ENST00000413379.7/10055, intron 6 of 6)	19	47226942	47227021	80	1	100422899	ENST00000577414.1	-38606	ENSG00000265134	MIR3190	microRNA 3190	NA	NA	NA
chr3	128301153	128301949	797	*	peak_26579	1.08541214067812	3.15590503198167e-06	Intron (ENST00000254730.11/60678, intron 4 of 6)	3	128336904	128341788	4885	1	60678	ENST00000483569.1	-34955	ENSG00000132394	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific	NA	NA	NA
chr2	158990422	158991040	619	*	peak_20217	1.05199140216957	3.20154153397674e-06	Intron (ENST00000263635.8/85461, intron 1 of 26)	2	158968640	159232659	264020	1	85461	ENST00000263635.8	21782	ENSG00000115183	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	NA	NA	NA
chr8	41312383	41312999	617	*	peak_32307	1.1408048009459	3.51848739019326e-06	Distal Intergenic	8	41261962	41309473	47512	2	6422	ENST00000220772.8	-2910	ENSG00000104332	SFRP1	secreted frizzled related protein 1	NA	NA	NA
chr14	99728676	99729444	769	*	peak_10060	1.14930695290998	3.63982044081223e-06	Distal Intergenic	14	99737693	99909416	171724	1	2009	ENST00000554479.5	-8249	ENSG00000066629	EML1	EMAP like 1	NA	NA	NA
chr14	76853939	76854638	700	*	peak_9833	1.19648082413291	3.82039044013313e-06	Intron (ENST00000393774.7/145497, intron 9 of 13)	14	76826496	76870302	43807	1	145497	ENST00000691122.1	27443	ENSG00000100565	LRRC74A	leucine rich repeat containing 74A	NA	NA	NA
chr11	44932557	44934282	1726	*	peak_6080	1.96079511287879	4.73074253881218e-06	3' UTR	11	44934948	44936056	1109	2	9537	ENST00000524774.1	1774	ENSG00000175274	TP53I11	tumor protein p53 inducible protein 11	NA	NA	NA
chr3	49139492	49140348	857	*	peak_25709	1.16014069699479	8.96566143189666e-06	Exon (ENST00000774821.1/124909377, exon 2 of 2)	3	49133153	49141350	8198	1	124909377	ENST00000774821.1	6339	ENSG00000300884	LOC124909377	uncharacterized LOC124909377	NA	NA	NA
chr1	53305540	53306212	673	*	peak_1918	1.00820837708968	1.13616792885597e-05	Exon (ENST00000446686.1/ENST00000446686.1, exon 4 of 6)	1	53246568	53327399	80832	2	7804	ENST00000658404.1	21187	ENSG00000157193	LRP8	LDL receptor related protein 8	NA	NA	NA
chr14	73509068	73509687	620	*	peak_9756	1.00114197235034	2.89091997975285e-05	Exon (ENST00000553558.6/399671, exon 8 of 18)	14	73478484	73491780	13297	2	399671	ENST00000565094.1	-17288	ENSG00000187105	HEATR4	HEAT repeat containing 4	NA	NA	NA
